id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low,fico_range_high,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d
38658190,15000.0, 36 months,8.19,471.37,A,A5,3 years,MORTGAGE,76862.0,2015-01-01,Fully Paid,credit_card,VA,690.0,694.0,16588.3600130697,15000.0,1588.36,2016-10-01
62136922,30000.0, 60 months,11.53,660.24,B,B5,4 years,MORTGAGE,72252.0,2015-10-01,Fully Paid,credit_card,CA,690.0,694.0,34763.4194853752,30000.0,4763.42,2017-04-01
116919461,28625.0, 60 months,24.85,837.67,E,E3,6 years,MORTGAGE,145000.0,2017-08-01,Fully Paid,debt_consolidation,TX,680.0,684.0,32291.519354187003,28625.0,3666.52,2018-03-01
796187,6000.0, 36 months,11.49,197.83,B,B4,10+ years,RENT,63000.0,2011-06-01,Fully Paid,debt_consolidation,AL,695.0,699.0,6677.1751524555,6000.0,677.18,2012-09-01
63245717,3300.0, 36 months,12.29,110.07,C,C1,1 year,RENT,34000.0,2015-10-01,Fully Paid,debt_consolidation,CA,660.0,664.0,3435.15,3300.0,135.15,2016-02-01
57135115,14400.0, 36 months,6.89,443.91,A,A3,10+ years,MORTGAGE,55000.0,2015-08-01,Fully Paid,debt_consolidation,OH,690.0,694.0,15885.178329876398,14400.0,1485.18,2017-11-01
1248173,9500.0, 36 months,10.74,309.85,B,B2,1 year,RENT,50000.0,2012-04-01,Fully Paid,credit_card,VA,700.0,704.0,11154.5799970224,9500.0,1654.58,2015-05-01
46315688,28025.0, 60 months,8.18,570.67,B,B1,10+ years,OWN,130000.0,2015-04-01,Fully Paid,debt_consolidation,NJ,790.0,794.0,31392.716960383,28025.0,3367.72,2017-01-01
118170033,4000.0, 36 months,26.3,161.81,E,E5,4 years,RENT,33000.0,2017-09-01,Charged Off,debt_consolidation,TN,675.0,679.0,1294.05,640.21,653.84,2018-06-01
119828452,14000.0, 36 months,7.21,433.63,A,A3,2 years,MORTGAGE,53000.0,2017-09-01,Fully Paid,debt_consolidation,IN,725.0,729.0,14950.1805629089,14000.0,950.18,2018-11-01
105669951,7000.0, 36 months,11.39,230.47,B,B3,1 year,RENT,62000.0,2017-04-01,Fully Paid,credit_card,CA,730.0,734.0,7447.3272260532995,7000.0,447.33,2018-02-01
16181529,5825.0, 36 months,12.49,194.84,B,B5,1 year,RENT,50000.0,2014-06-01,Fully Paid,debt_consolidation,TX,700.0,704.0,6655.901331921999,5825.0,830.9,2016-06-01
100469736,19425.0, 60 months,28.69,612.93,F,F1,1 year,MORTGAGE,42100.0,2017-03-01,Fully Paid,major_purchase,NY,765.0,769.0,22508.4621632992,19425.0,3083.46,2017-09-01
93972623,30200.0, 36 months,14.99,1046.75,C,C4,2 years,MORTGAGE,160000.0,2016-11-01,Fully Paid,debt_consolidation,CA,680.0,684.0,34922.0927530872,30200.0,4722.09,2018-03-01
63174905,8600.0, 36 months,16.55,304.7,D,D2,< 1 year,RENT,49000.0,2015-10-01,Charged Off,credit_card,AZ,670.0,674.0,2534.69,720.99,672.6,2016-05-01
460372,25000.0, 36 months,12.87,840.83,C,C1,6 years,RENT,84000.0,2009-11-01,Fully Paid,debt_consolidation,CA,710.0,714.0,30196.2649950833,24999.99,5196.28,2012-11-01
44936481,11000.0, 60 months,13.99,255.9,C,C4,8 years,RENT,90000.0,2015-04-01,Charged Off,other,NY,680.0,684.0,7520.81,1634.05,1419.65,2016-04-01
60346062,8000.0, 36 months,12.69,268.36,C,C2,10+ years,MORTGAGE,42000.0,2015-09-01,Fully Paid,other,MN,675.0,679.0,9610.0860858571,8000.0,1610.09,2018-05-01
71064457,11900.0, 36 months,17.27,425.87,D,D2,3 years,RENT,35000.0,2016-02-01,Fully Paid,debt_consolidation,MA,685.0,689.0,15339.6956569935,11900.0,3439.7,2019-02-01
65783588,17775.0, 36 months,15.41,619.76,D,D1,3 years,OWN,210000.0,2015-11-01,Charged Off,debt_consolidation,CO,660.0,664.0,11127.08,6898.99,3001.95,2017-04-01
68567472,20000.0, 36 months,6.99,617.46,A,A3,3 years,MORTGAGE,110000.0,2016-01-01,Fully Paid,debt_consolidation,IL,685.0,689.0,22249.1252108152,20000.0,2249.13,2019-01-01
12617570,19725.0, 60 months,18.92,510.81,D,D4,10+ years,MORTGAGE,60000.0,2014-03-01,Charged Off,debt_consolidation,OR,720.0,724.0,18389.16,9583.83,8805.33,2017-03-01
38008162,1000.0, 36 months,12.99,33.69,C,C2,10+ years,MORTGAGE,85000.0,2015-01-01,Fully Paid,other,CA,695.0,699.0,1188.8859083684,1000.0,188.89,2017-02-01
134232996,20000.0, 60 months,11.05,435.35,B,B4,9 years,MORTGAGE,96000.0,2018-06-01,Fully Paid,debt_consolidation,FL,710.0,714.0,21118.9680304589,20000.0,1118.97,2018-12-01
75719385,14500.0, 36 months,9.16,462.18,B,B2,5 years,MORTGAGE,71000.0,2016-03-01,Charged Off,debt_consolidation,KY,710.0,714.0,8141.09,5563.71,1368.81,2017-07-01
120597861,4000.0, 36 months,7.07,123.64,A,A2,7 years,MORTGAGE,47000.0,2017-10-01,Fully Paid,major_purchase,NV,790.0,794.0,4282.417848469,4000.0,282.42,2018-12-01
666395,12000.0, 36 months,10.0,387.21,B,B2,3 years,RENT,35000.0,2011-02-01,Fully Paid,other,CO,720.0,724.0,13935.6861277011,12000.0,1935.69,2014-01-01
66667541,4000.0, 36 months,14.85,138.37,C,C5,10+ years,MORTGAGE,70000.0,2016-01-01,Fully Paid,major_purchase,PA,660.0,664.0,4975.2168318523,4000.0,975.22,2018-11-01
68801141,13000.0, 36 months,6.49,398.38,A,A2,< 1 year,RENT,76000.0,2016-01-01,Fully Paid,debt_consolidation,GA,780.0,784.0,13240.88,13000.0,240.88,2016-10-01
62305484,7875.0, 36 months,15.61,275.35,D,D1,2 years,MORTGAGE,38000.0,2015-10-01,Fully Paid,debt_consolidation,OH,670.0,674.0,9898.8372142306,7875.0,2023.84,2018-11-01
78388929,9600.0, 36 months,12.99,323.42,C,C2,4 years,RENT,46000.0,2016-05-01,Fully Paid,debt_consolidation,MI,680.0,684.0,9823.26,9600.0,223.26,2016-06-01
11678497,25000.0, 36 months,13.98,854.2,C,C1,10+ years,MORTGAGE,60000.0,2014-02-01,Fully Paid,debt_consolidation,VA,675.0,679.0,29320.98,25000.0,4320.98,2015-09-01
38565768,11325.0, 60 months,23.99,325.74,F,F2,10+ years,RENT,53000.0,2015-01-01,Fully Paid,small_business,NY,815.0,819.0,15839.799418377,11325.0,4514.8,2017-06-01
112062355,7800.0, 36 months,12.62,261.39,C,C1,7 years,RENT,51000.0,2017-06-01,Fully Paid,debt_consolidation,NC,660.0,664.0,9078.8991938157,7800.0,1278.9,2019-02-01
92479791,12000.0, 36 months,16.99,427.78,D,D1,10+ years,MORTGAGE,35000.0,2016-10-01,Fully Paid,debt_consolidation,SC,670.0,674.0,15199.6790673994,12000.0,3199.68,2019-03-01
43810494,30000.0, 36 months,9.17,956.37,B,B2,10+ years,OWN,69909.0,2015-03-01,Fully Paid,debt_consolidation,WA,685.0,689.0,34398.6409493396,30000.0,4398.64,2018-03-01
9666626,8000.0, 36 months,14.98,277.25,C,C3,10+ years,OWN,24000.0,2013-12-01,Fully Paid,credit_card,OH,670.0,674.0,9980.7420990046,8000.0,1980.74,2016-12-01
15469568,13000.0, 36 months,7.9,406.78,A,A4,2 years,RENT,70000.0,2014-05-01,Fully Paid,credit_card,VA,695.0,699.0,14633.7344609791,13000.0,1633.73,2017-02-01
76393856,5600.0, 36 months,11.99,185.98,C,C1,10+ years,MORTGAGE,150000.0,2016-04-01,Fully Paid,other,MN,680.0,684.0,6669.1779521525,5600.0,1069.18,2019-01-01
20078476,8000.0, 36 months,12.99,269.52,C,C1,2 years,RENT,30000.0,2014-07-01,Fully Paid,credit_card,CA,675.0,679.0,9702.4175460824,8000.0,1702.42,2017-07-01
23723509,3500.0, 36 months,9.17,111.58,B,B1,6 years,RENT,45000.0,2014-08-01,Fully Paid,credit_card,TX,690.0,694.0,3721.1,3500.0,221.1,2015-05-01
5406012,16800.0, 36 months,12.12,558.97,B,B3,10+ years,MORTGAGE,74000.0,2013-06-01,Fully Paid,debt_consolidation,WA,685.0,689.0,19783.3699958226,16800.0,2983.37,2015-07-01
14700872,25000.0, 36 months,7.62,779.04,A,A3,10+ years,OWN,84000.0,2014-04-01,Fully Paid,credit_card,AR,725.0,729.0,28037.3443494857,25000.0,3037.34,2017-02-01
68292348,15000.0, 36 months,7.91,469.43,A,A5,10+ years,RENT,120000.0,2015-12-01,Fully Paid,credit_card,CA,740.0,744.0,16882.714584113,15000.0,1882.71,2018-12-01
86976440,18500.0, 60 months,25.29,546.15,E,E5,2 years,RENT,115000.0,2016-08-01,Charged Off,debt_consolidation,CA,670.0,674.0,4594.53,814.95,1863.82,2017-01-01
90825510,18000.0, 36 months,9.49,576.51,B,B2,4 years,MORTGAGE,55000.0,2016-10-01,Fully Paid,debt_consolidation,FL,730.0,734.0,19236.9557881402,18000.0,1236.96,2017-08-01
76814412,12800.0, 36 months,11.47,421.92,B,B5,2 years,RENT,45000.0,2016-04-01,Charged Off,debt_consolidation,TN,675.0,679.0,6336.95,4806.53,1530.42,2017-07-01
103428713,35000.0, 36 months,11.39,1152.34,B,B3,10+ years,MORTGAGE,105000.0,2017-03-01,Fully Paid,debt_consolidation,VA,710.0,714.0,39341.248926274,35000.0,4341.25,2018-08-01
4277308,20000.0, 60 months,21.98,552.16,E,E4,10+ years,MORTGAGE,68800.0,2013-04-01,Fully Paid,debt_consolidation,NJ,670.0,674.0,32333.3668030954,20000.0,12333.37,2017-03-01
19097462,21000.0, 36 months,11.67,694.2,B,B4,10+ years,MORTGAGE,85000.0,2014-06-01,Fully Paid,debt_consolidation,TN,660.0,664.0,22699.79,21000.0,1699.79,2015-03-01
644529,19750.0, 60 months,10.36,423.14,B,B5,5 years,MORTGAGE,58000.0,2011-01-01,Fully Paid,credit_card,PA,745.0,749.0,22597.8215294614,19750.0,2847.82,2012-08-01
5976552,4125.0, 36 months,15.22,143.44,C,C3,8 years,RENT,32000.0,2013-07-01,Fully Paid,debt_consolidation,TN,695.0,699.0,4990.4600010389,4125.0,865.46,2015-05-01
99490728,15400.0, 36 months,18.99,564.43,D,D3,3 years,RENT,35004.0,2017-03-01,Charged Off,other,MI,795.0,799.0,2651.8,320.73,227.46,2017-04-01
37820667,27000.0, 60 months,11.44,592.99,B,B4,10+ years,OWN,120000.0,2014-12-01,Fully Paid,home_improvement,CT,785.0,789.0,34152.5181549698,27000.0,7093.22,2019-01-01
57275075,13000.0, 60 months,26.77,395.18,G,G1,< 1 year,RENT,26000.0,2015-08-01,Fully Paid,small_business,CA,660.0,664.0,18946.3205022091,13000.0,5946.32,2017-06-01
51366636,35000.0, 36 months,16.55,1240.03,D,D2,10+ years,RENT,160000.0,2015-06-01,Fully Paid,debt_consolidation,NJ,675.0,679.0,45090.9483254919,35000.0,9966.95,2018-06-01
51416488,35000.0, 36 months,19.99,1300.55,E,E4,10+ years,RENT,135000.0,2015-06-01,Charged Off,debt_consolidation,NY,680.0,684.0,18234.68,9444.45,6084.41,2016-06-01
11814650,3725.0, 36 months,18.92,136.4,D,D4,3 years,RENT,50000.0,2014-02-01,Fully Paid,credit_card,FL,665.0,669.0,4466.85,3725.0,741.85,2015-04-01
87354961,5750.0, 36 months,8.99,182.83,B,B1,9 years,RENT,54450.0,2016-08-01,Fully Paid,debt_consolidation,CA,725.0,729.0,6188.4042754969,5750.0,438.4,2017-08-01
44533395,5600.0, 36 months,13.33,189.58,C,C3,10+ years,MORTGAGE,65000.0,2015-04-01,Fully Paid,credit_card,CA,690.0,694.0,6161.3800000511,5600.0,561.38,2016-03-01
40972106,6075.0, 36 months,22.99,235.13,F,F1,10+ years,OWN,60000.0,2015-02-01,Fully Paid,debt_consolidation,NJ,665.0,669.0,6316.38,6075.0,241.38,2015-04-01
19567103,2800.0, 36 months,19.52,103.38,E,E2,2 years,RENT,40000.0,2014-06-01,Charged Off,debt_consolidation,FL,665.0,669.0,1613.55,759.58,480.98,2015-06-01
94048375,10000.0, 36 months,11.49,329.72,B,B5,9 years,MORTGAGE,35000.0,2016-12-01,Fully Paid,other,NC,670.0,674.0,11406.5581875851,10000.0,1406.56,2018-06-01
85517452,23875.0, 60 months,24.99,700.63,E,E4,4 years,RENT,67000.0,2016-08-01,Charged Off,debt_consolidation,CT,675.0,679.0,16868.76,6251.5,10530.47,2018-08-01
53514627,2000.0, 36 months,15.61,69.93,D,D1,2 years,RENT,59050.0,2015-07-01,Fully Paid,major_purchase,MN,710.0,714.0,2475.3578187595003,2000.0,475.36,2018-06-01
91284430,12000.0, 36 months,6.99,370.48,A,A2,< 1 year,RENT,78000.0,2016-10-01,Fully Paid,debt_consolidation,MA,690.0,694.0,12527.0783067042,12000.0,527.08,2017-06-01
70090735,8800.0, 36 months,17.97,318.01,D,D4,6 years,RENT,22000.0,2016-01-01,Fully Paid,debt_consolidation,NJ,675.0,679.0,11439.5067326673,8800.0,2639.51,2019-01-01
79875138,9000.0, 36 months,7.39,279.51,A,A4,5 years,RENT,31000.0,2016-06-01,Fully Paid,debt_consolidation,TX,730.0,734.0,10061.2382760364,9000.0,1061.24,2019-02-01
90055535,22400.0, 60 months,13.99,521.1,C,C3,10+ years,MORTGAGE,63000.0,2016-09-01,Charged Off,debt_consolidation,WI,720.0,724.0,9071.77,2451.7,2203.38,2017-06-01
65303238,5000.0, 36 months,10.99,163.67,B,B4,1 year,MORTGAGE,53000.0,2015-11-01,Fully Paid,debt_consolidation,MI,690.0,694.0,5788.8516102941,5000.0,788.85,2017-11-01
85607080,16500.0, 60 months,18.99,427.93,D,D3,10+ years,MORTGAGE,55000.0,2016-07-01,Fully Paid,credit_card,OH,670.0,674.0,20070.0631209792,16500.0,3570.06,2017-10-01
72533489,35000.0, 36 months,8.39,1103.09,B,B1,1 year,OWN,153000.0,2016-03-01,Charged Off,debt_consolidation,TX,690.0,694.0,26659.72,13525.38,2988.34,2017-06-01
99858126,6000.0, 36 months,7.99,188.0,A,A5,10+ years,MORTGAGE,64872.0,2017-03-01,Fully Paid,debt_consolidation,AR,720.0,724.0,6444.2022485156,6000.0,444.2,2018-03-01
65814772,28000.0, 36 months,5.32,843.22,A,A1,4 years,RENT,278000.0,2015-11-01,Fully Paid,credit_card,NJ,720.0,724.0,30138.3010355738,28000.0,2138.3,2018-07-01
73333527,22000.0, 36 months,15.31,765.99,C,C5,< 1 year,RENT,98000.0,2016-03-01,Fully Paid,debt_consolidation,WA,665.0,669.0,27537.8230092,22000.0,5537.82,2019-03-01
1267267,12250.0, 60 months,15.31,293.43,C,C3,1 year,RENT,51500.0,2012-05-01,Fully Paid,debt_consolidation,CA,705.0,709.0,12713.6170531363,12250.0,463.62,2012-08-01
6920011,9325.0, 36 months,9.71,299.63,B,B1,3 years,MORTGAGE,50000.0,2013-09-01,Fully Paid,debt_consolidation,FL,680.0,684.0,10579.4199935993,9325.0,1254.42,2015-08-01
92238467,7800.0, 36 months,11.49,257.18,B,B5,10+ years,MORTGAGE,90000.0,2016-10-01,Fully Paid,home_improvement,NC,825.0,829.0,8242.1607048025,7800.0,442.16,2017-05-01
125101225,6000.0, 36 months,16.02,211.01,C,C5,10+ years,MORTGAGE,62000.0,2017-11-01,Fully Paid,home_improvement,FL,670.0,674.0,6269.5799899024,6000.0,269.58,2018-03-01
121894839,8000.0, 36 months,10.91,261.57,B,B4,6 years,MORTGAGE,67000.0,2017-10-01,Fully Paid,debt_consolidation,FL,695.0,699.0,8932.1039886503,8000.0,932.1,2019-02-01
5165674,6000.0, 36 months,10.16,194.06,B,B1,10+ years,MORTGAGE,78000.0,2013-06-01,Fully Paid,home_improvement,CA,705.0,709.0,6877.830001151,6000.0,862.83,2015-05-01
85196835,15000.0, 36 months,6.99,463.09,A,A2,Unknown,RENT,90000.0,2016-07-01,Fully Paid,credit_card,NY,720.0,724.0,16257.6245144824,15000.0,1257.62,2018-03-01
134710874,28000.0, 36 months,17.47,1004.84,D,D1,10+ years,MORTGAGE,250000.0,2018-06-01,Fully Paid,debt_consolidation,TX,695.0,699.0,29882.6280064756,28000.0,1882.63,2019-01-01
37680788,12000.0, 36 months,12.99,404.27,C,C2,10+ years,OWN,60000.0,2014-12-01,Fully Paid,debt_consolidation,NY,700.0,704.0,14545.0436862467,12000.0,2545.04,2017-12-01
55190657,9600.0, 36 months,9.99,309.72,B,B3,8 years,RENT,64000.0,2015-07-01,Fully Paid,debt_consolidation,AZ,725.0,729.0,11175.6345557088,9600.0,1575.63,2018-08-01
772296,19200.0, 36 months,9.99,619.44,B,B1,Unknown,RENT,82000.0,2011-06-01,Fully Paid,debt_consolidation,CA,740.0,744.0,21279.9737039852,19200.0,2079.97,2012-10-01
620486,6000.0, 36 months,13.35,203.18,C,C4,4 years,RENT,35364.0,2010-11-01,Charged Off,debt_consolidation,WI,700.0,704.0,2872.34,1889.01,741.28,2012-01-01
112761650,3600.0, 36 months,10.42,116.88,B,B3,10+ years,OWN,83000.0,2017-07-01,Fully Paid,other,OH,695.0,699.0,4000.4673484074,3600.0,400.47,2018-10-01
55758402,20000.0, 36 months,9.17,637.58,B,B2,10+ years,MORTGAGE,93328.0,2015-07-01,Fully Paid,debt_consolidation,TX,725.0,729.0,22932.4272932724,20000.0,2932.43,2018-07-01
66666413,10000.0, 60 months,13.18,228.46,C,C3,9 years,RENT,72000.0,2015-12-01,Charged Off,debt_consolidation,CO,675.0,679.0,2531.14,858.25,726.33,2016-07-01
73914889,19600.0, 60 months,9.16,408.39,B,B2,10+ years,MORTGAGE,150000.0,2016-03-01,Fully Paid,credit_card,OK,705.0,709.0,20181.9,19600.0,581.9,2016-07-01
62072219,21000.0, 36 months,13.33,710.92,C,C3,4 years,MORTGAGE,45000.0,2015-10-01,Fully Paid,debt_consolidation,TN,660.0,664.0,21631.2,21000.0,631.2,2015-12-01
12926574,35000.0, 60 months,17.57,880.61,D,D2,2 years,MORTGAGE,960000.0,2014-03-01,Fully Paid,home_improvement,NY,760.0,764.0,51860.0861309041,35000.0,16860.09,2018-03-01
11986137,15000.0, 36 months,6.62,460.56,A,A2,10+ years,RENT,60000.0,2014-03-01,Fully Paid,credit_card,TX,730.0,734.0,16579.9525627034,15000.0,1579.95,2017-03-01
1693527,21000.0, 36 months,11.14,688.91,B,B2,3 years,MORTGAGE,110200.0,2012-11-01,Fully Paid,debt_consolidation,FL,715.0,719.0,23660.5980249123,21000.0,2660.6,2014-04-01
2089254,12000.0, 36 months,8.9,381.04,A,A5,7 years,MORTGAGE,66600.0,2012-11-01,Charged Off,home_improvement,AZ,715.0,719.0,5715.600000000002,4609.93,1098.77,2014-02-01
36049299,17925.0, 60 months,13.66,413.94,C,C3,1 year,MORTGAGE,50000.0,2014-12-01,Fully Paid,debt_consolidation,IL,685.0,689.0,20451.87,17925.0,2526.87,2016-01-01
78931502,11575.0, 36 months,17.27,414.24,D,D2,5 years,OWN,28000.0,2016-05-01,Fully Paid,other,AR,740.0,744.0,11691.61,11575.0,116.61,2016-06-01
73640525,25000.0, 36 months,18.99,916.28,D,D4,3 years,RENT,143000.0,2016-03-01,Fully Paid,other,CT,665.0,669.0,32937.067197207594,25000.0,7937.07,2019-01-01
60647198,30000.0, 60 months,16.55,738.34,D,D2,10+ years,MORTGAGE,100000.0,2015-09-01,Charged Off,debt_consolidation,GA,695.0,699.0,27291.0,15532.75,11758.25,2018-10-01
16742265,5000.0, 36 months,13.98,170.84,C,C3,2 years,MORTGAGE,61000.0,2014-05-01,Fully Paid,medical,KS,665.0,669.0,6126.2880371429,5000.0,1126.29,2016-12-01
60246173,21000.0, 60 months,13.33,481.37,C,C3,4 years,RENT,65000.0,2015-09-01,Fully Paid,credit_card,NY,675.0,679.0,23485.51,21000.0,2485.51,2016-08-01
14488814,3950.0, 36 months,14.49,135.95,C,C4,1 year,MORTGAGE,34000.0,2014-07-01,Fully Paid,credit_card,FL,690.0,694.0,4680.98,3950.0,730.98,2016-02-01
5626324,22000.0, 60 months,13.11,501.81,B,B4,5 years,MORTGAGE,100000.0,2013-06-01,Charged Off,credit_card,NJ,705.0,709.0,10839.51,4562.42,3865.58,2015-01-01
19187060,4450.0, 36 months,13.35,150.69,C,C2,10+ years,RENT,50000.0,2014-06-01,Fully Paid,credit_card,KY,665.0,669.0,5424.8125138093,4450.0,974.81,2017-06-01
89593518,10800.0, 60 months,24.49,313.78,E,E3,10+ years,RENT,62950.0,2016-09-01,Fully Paid,debt_consolidation,GA,675.0,679.0,11590.850154843502,10800.0,790.85,2017-01-01
84103712,8000.0, 36 months,8.99,254.37,B,B1,2 years,MORTGAGE,90000.0,2016-07-01,Fully Paid,debt_consolidation,WA,740.0,744.0,8221.55,8000.0,221.55,2016-10-01
41206135,15000.0, 36 months,6.92,462.61,A,A4,< 1 year,MORTGAGE,125000.0,2015-02-01,Fully Paid,credit_card,MD,690.0,694.0,16641.0502821459,15000.0,1641.05,2017-12-01
48716785,7000.0, 36 months,9.17,223.16,B,B2,6 years,MORTGAGE,96000.0,2015-05-01,Fully Paid,other,IL,715.0,719.0,8026.315742169,7000.0,1026.32,2018-05-01
51147523,12800.0, 36 months,12.69,429.38,C,C2,10+ years,MORTGAGE,58000.0,2015-06-01,Fully Paid,debt_consolidation,FL,665.0,669.0,14992.148402085,12800.0,2192.15,2017-06-01
68894720,15000.0, 36 months,9.8,482.61,B,B3,5 years,RENT,150000.0,2016-01-01,Fully Paid,credit_card,NY,675.0,679.0,17442.118323953302,15000.0,2417.99,2019-02-01
70781379,10000.0, 60 months,22.45,194.25,E,E5,2 years,RENT,52000.0,2016-02-01,Fully Paid,debt_consolidation,CO,705.0,709.0,13341.4346088309,10000.0,3341.43,2018-04-01
25717183,15000.0, 36 months,6.49,459.67,A,A2,2 years,MORTGAGE,130000.0,2014-08-01,Fully Paid,debt_consolidation,NY,715.0,719.0,16287.190011799,15000.0,1287.19,2016-06-01
76191612,9000.0, 36 months,9.16,286.87,B,B2,Unknown,MORTGAGE,93600.0,2016-04-01,Fully Paid,debt_consolidation,NJ,670.0,674.0,10002.770221282,9000.0,1002.77,2017-10-01
21110499,12000.0, 60 months,15.61,289.34,D,D1,7 years,MORTGAGE,51630.0,2014-10-01,Fully Paid,debt_consolidation,MT,730.0,734.0,16445.603079309,12000.0,4445.6,2017-11-01
129929826,18000.0, 36 months,9.43,576.01,B,B1,4 years,OWN,72000.0,2018-03-01,Fully Paid,credit_card,MA,675.0,679.0,19165.2968408827,18000.0,1165.3,2019-02-01
35084036,8000.0, 36 months,12.99,269.52,C,C2,Unknown,RENT,44000.0,2014-11-01,Fully Paid,debt_consolidation,MA,705.0,709.0,8420.51,8000.0,420.51,2015-05-01
64979626,18000.0, 36 months,5.32,542.07,A,A1,3 years,RENT,120000.0,2015-11-01,Fully Paid,credit_card,CA,725.0,729.0,19509.0467155818,18000.0,1509.05,2018-11-01
508798,24000.0, 36 months,12.73,805.59,C,C1,2 years,MORTGAGE,76596.0,2010-05-01,Fully Paid,debt_consolidation,PA,715.0,719.0,28724.9741914675,24000.0,4724.97,2012-11-01
84616402,9600.0, 36 months,15.59,335.57,C,C5,6 years,OWN,33000.0,2016-07-01,Fully Paid,debt_consolidation,FL,675.0,679.0,11495.8463466249,9600.0,1895.85,2019-03-01
48151086,20000.0, 60 months,15.61,482.23,D,D1,10+ years,RENT,70000.0,2015-05-01,Charged Off,debt_consolidation,IN,775.0,779.0,7507.2,2413.06,3348.11,2016-08-01
85705071,5900.0, 36 months,15.59,206.24,C,C5,< 1 year,OWN,18480.0,2016-07-01,Fully Paid,other,CT,710.0,714.0,7122.530086975,5900.0,1222.53,2018-05-01
49944734,6000.0, 36 months,10.99,196.41,B,B4,1 year,RENT,41000.0,2015-05-01,Fully Paid,debt_consolidation,GA,660.0,664.0,6628.51,6000.0,628.51,2016-07-01
717657,5600.0, 36 months,10.74,182.65,B,B4,< 1 year,MORTGAGE,90000.0,2011-04-01,Charged Off,debt_consolidation,GA,690.0,694.0,2754.750000000007,2111.37,620.69,2012-07-01
46610810,4375.0, 36 months,12.29,145.92,C,C1,2 years,RENT,25000.0,2015-04-01,Fully Paid,credit_card,CA,705.0,709.0,4590.86,4375.0,215.86,2015-10-01
17473217,5000.0, 36 months,11.67,165.29,B,B4,2 years,RENT,27000.0,2014-06-01,Fully Paid,credit_card,VA,660.0,664.0,5950.207676056801,5000.0,950.21,2017-06-01
100160939,12000.0, 36 months,11.49,395.66,B,B5,10+ years,MORTGAGE,75000.0,2017-03-01,Fully Paid,debt_consolidation,AZ,680.0,684.0,13326.9115585562,12000.0,1326.91,2018-04-01
7385775,24725.0, 36 months,8.6,781.66,A,A4,10+ years,MORTGAGE,65000.0,2013-09-01,Fully Paid,debt_consolidation,VA,715.0,719.0,25722.570825446703,24725.0,997.57,2014-03-01
44563704,11200.0, 60 months,18.84,289.55,E,E2,9 years,MORTGAGE,62000.0,2015-04-01,Fully Paid,debt_consolidation,NV,690.0,694.0,17019.2007941818,11200.0,5819.2,2019-03-01
22463789,35000.0, 60 months,17.57,880.61,D,D4,10+ years,MORTGAGE,107000.0,2014-07-01,Fully Paid,debt_consolidation,CA,690.0,694.0,39022.08,35000.0,4022.08,2015-04-01
90054161,5500.0, 36 months,14.49,189.29,C,C4,< 1 year,RENT,47000.0,2016-09-01,Fully Paid,debt_consolidation,NY,690.0,694.0,5728.1651014962,5500.0,228.17,2017-02-01
67378734,19875.0, 60 months,16.55,489.15,D,D2,10+ years,MORTGAGE,56000.0,2015-12-01,Fully Paid,debt_consolidation,IL,690.0,694.0,23311.8379942481,19875.0,3436.84,2017-01-01
56088531,7500.0, 36 months,12.29,250.15,C,C1,7 years,RENT,38000.0,2015-07-01,Fully Paid,debt_consolidation,TX,685.0,689.0,8967.7895771438,7500.0,1467.79,2018-05-01
46998601,10500.0, 60 months,16.99,260.9,D,D3,8 years,RENT,50000.0,2015-05-01,Fully Paid,debt_consolidation,NY,690.0,694.0,12305.62,10500.0,1805.62,2016-06-01
65653599,35000.0, 36 months,13.67,1190.62,C,C4,2 years,MORTGAGE,82323.0,2015-12-01,Fully Paid,debt_consolidation,MI,680.0,684.0,35015.29,35000.0,15.29,2015-12-01
96373523,9000.0, 36 months,11.44,296.53,B,B4,Unknown,RENT,39336.0,2017-01-01,Fully Paid,debt_consolidation,CA,670.0,674.0,10036.0323008913,9000.0,1036.03,2019-02-01
72592358,12000.0, 60 months,11.99,266.88,C,C1,2 years,MORTGAGE,150000.0,2016-02-01,Fully Paid,debt_consolidation,NJ,660.0,664.0,14334.031653028998,12000.0,2334.03,2017-12-01
84749151,9000.0, 36 months,7.59,280.33,A,A3,< 1 year,MORTGAGE,78000.0,2016-07-01,Fully Paid,credit_card,UT,710.0,714.0,9512.717133458,9000.0,512.72,2017-05-01
99800077,15000.0, 36 months,13.49,508.96,C,C2,1 year,RENT,40000.0,2017-03-01,Charged Off,credit_card,CA,710.0,714.0,6174.0,2832.25,1627.32,2018-03-01
88023658,28000.0, 60 months,10.99,608.65,B,B4,8 years,OWN,215000.0,2016-08-01,Fully Paid,debt_consolidation,FL,710.0,714.0,30064.9251765264,28000.0,2064.93,2017-04-01
74592497,24000.0, 36 months,5.32,722.76,A,A1,10+ years,MORTGAGE,55000.0,2016-03-01,Fully Paid,credit_card,GA,680.0,684.0,25762.4326965473,24000.0,1762.43,2018-03-01
45724505,17000.0, 36 months,7.89,531.86,A,A5,7 years,RENT,150000.0,2015-04-01,Charged Off,credit_card,TX,690.0,694.0,17095.11,14990.52,2104.59,2018-01-01
